Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),food_normalized
9.0,0.085,0.8,45.0,15.4,beef vegetable soup,1.3,120.0,3.1,3.0,2.9,8.0,beef vegetable soup
0.5,0.2,2.5,90.0,39.6,black bean soup,3.9,234.0,6.4,17.5,3.4,12.4,black bean soup
0.0,0.0,1.0,0.0,28.6,split pea soup with ham bacon,2.1,189.0,0.0,4.1,3.1,11.6,split pea soup with ham bacon
0.0,0.008,1.7,30.2,17.1,cream of mushroom soup,0.5,199.0,1.0,1.8,13.4,3.4,cream of mushroom soup
3.3,0.072,1.7,53.8,51.7,green pea soup,3.8,320.0,16.7,10.0,5.7,16.7,green pea soup
0.0,0.092,1.6,15.1,1.9,chicken broth soup,1.0,78.0,0.9,0.0,2.6,11.1,chicken broth soup
10.8,0.0,1.8,0.0,38.3,chicken mushroom chowder soup,2.6,431.0,0.0,7.5,23.7,16.2,chicken mushroom chowder soup
0.0,0.027,1.8,35.8,14.7,chicken dumplings soup,1.5,235.0,1.4,1.2,13.4,13.6,chicken dumplings soup
1.9,0.093,1.7,33.9,17.0,chicken vegetable soup,1.7,148.0,3.0,1.7,5.6,7.1,chicken vegetable soup
0.0,0.076,0.9,16.9,8.6,turkey vegetable soup,0.8,72.0,2.6,0.5,3.0,3.1,turkey vegetable soup
1.6,0.06,0.9,11.2,11.7,wonton soup,0.5,71.0,0.8,0.4,0.6,4.6,wonton soup
0.0,0.038,0.5,19.2,2.9,beef stock,0.6,31.0,1.3,0.0,0.2,4.7,beef stock
0.0,0.077,1.7,30.5,29.3,mushroom barley soup,1.2,186.0,0.0,0.0,5.5,4.6,mushroom barley soup
10.7,0.012,1.1,36.9,6.6,gazpacho soup,1.5,70.0,2.2,0.7,0.4,10.7,gazpacho soup
0.0,0.044,2.2,12.2,15.9,beef mushroom soup,2.1,186.0,0.0,0.6,7.3,14.0,beef mushroom soup
3.8,0.074,0.9,33.6,13.0,chicken rice soup,1.9,127.0,1.4,1.0,3.2,12.3,chicken rice soup
1.2,0.02,0.9,26.7,9.1,pepperpot soup,0.9,100.0,0.0,0.5,4.5,6.2,pepperpot soup
3.0,0.051,1.3,42.8,24.6,vegetable soup,2.2,149.0,7.9,1.3,4.0,4.3,vegetable soup
0.3,0.1,2.1,0.072,49.6,chili beef soup,0.8,308.0,13.4,6.6,6.7,13.4,chili beef soup
1.2,0.072,0.9,24.5,16.9,chicken soup,1.7,174.0,2.1,1.5,6.5,12.4,chicken soup
1.0,0.038,1.1,87.5,22.0,bean with frankfurters soup,2.4,188.0,0.0,0.0,7.0,10.0,bean with frankfurters soup
1.6,0.008,0.015,31.1,25.6,pea soup,1.9,161.0,8.3,4.9,2.8,8.3,pea soup
6.4,0.014,0.9,49.6,14.1,turkey soup,1.9,135.0,0.0,0.0,4.4,10.2,turkey soup
4.1,0.092,2.1,43.9,23.1,stockpot soup,1.8,201.0,0.0,0.0,7.8,9.8,stockpot soup
0.0,0.021,0.9,44.3,10.1,hot sour soup,1.5,91.0,1.0,1.2,2.8,6.0,hot sour soup
0.0,0.055,1.7,89.3,28.0,cheese soup,0.4,203.0,9.3,5.5,9.7,2.0,cheese soup
0.5,0.067,1.5,42.8,32.2,cream of potato soup,0.9,186.0,3.6,3.3,4.7,3.8,cream of potato soup
1.1,0.069,0.9,55.7,16.4,bean with bacon soup,1.3,106.0,0.6,9.0,2.1,5.5,bean with bacon soup
0.2,0.072,0.4,7.0,0.0,fish stock,0.019,40.0,0.0,0.0,1.9,5.3,fish stock
3.0,0.041,1.7,43.2,56.2,split pea soup with ham,4.6,381.0,0.0,4.6,8.9,20.7,split pea soup with ham
0.0,0.095,0.9,14.4,0.01,beef broth soup,0.4,17.0,0.0,0.0,0.5,2.7,beef broth soup
4.2,0.036,1.3,42.2,20.2,lentil soup with ham,2.7,139.0,0.0,0.0,2.8,9.3,lentil soup with ham
19.1,0.0,0.6,19.2,22.5,tomato soup,0.9,98.0,12.2,1.6,0.7,2.2,tomato soup
0.0,0.055,0.5,73.2,1.0,fish broth,0.5,39.0,0.2,0.0,1.5,4.9,fish broth
4.3,0.0,0.9,72.0,14.6,chili without beans canned,4.8,283.0,0.0,0.0,17.0,18.1,chili without beans canned
2.2,0.086,1.3,68.9,22.6,minestrone soup,1.8,167.0,3.7,2.0,5.0,8.6,minestrone soup
8.1,0.053,1.8,47.9,24.5,clam chowder soup,3.3,154.0,6.8,3.0,4.4,4.4,clam chowder soup
2.9,0.03,0.3,19.6,9.9,tomato vegetable soup,0.6,54.0,2.4,0.7,0.8,1.9,tomato vegetable soup
0.0,0.028,0.4,7.3,28.1,cream of rice coup,0.5,127.0,0.022,0.2,0.2,2.2,cream of rice coup
0.5,0.052,1.3,80.6,17.7,cream of celery soup,1.3,181.0,3.4,1.5,11.2,3.3,cream of celery soup
0.0,0.02,1.0,47.6,12.9,chicken gravy,1.1,188.0,1.9,1.0,13.6,4.6,chicken gravy
29.7,0.049,1.6,46.4,44.1,tomato rice soup,1.6,240.0,15.2,3.4,5.5,4.2,tomato rice soup
0.0,0.0,1.1,0.0,9.6,vegetable beef soup,0.0,128.0,0.0,4.4,2.0,18.1,vegetable beef soup
0.0,0.05,1.8,35.1,42.3,tomato beef noodle soup,2.2,281.0,0.0,3.0,8.6,8.9,tomato beef noodle soup
6.4,0.028,1.8,44.3,8.2,oyster stew soup,2.0,118.0,0.0,0.0,7.7,4.2,oyster stew soup
0.3,0.008,1.7,24.7,53.9,ramen noodle soup dry,3.4,371.0,1.3,2.0,13.3,8.9,ramen noodle soup dry
0.1,0.2,2.1,0.0,18.4,chicken noodle soup,0.4,145.0,0.0,2.7,4.7,7.2,chicken noodle soup
0.048,0.086,1.0,7.5,0.7,chicken bouillon dry,0.061,11.0,0.7,0.0,0.6,0.7,chicken bouillon dry
5.5,0.089,1.7,58.0,21.5,cream of asparagus soup,1.6,174.0,1.8,1.0,8.2,4.6,cream of asparagus soup
0.3,0.06,1.6,22.7,17.3,turkey noodle soup,1.9,139.0,1.0,1.5,4.0,7.8,turkey noodle soup
0.0,0.08,1.7,35.3,16.5,cream of shrimp soup,1.1,181.0,0.0,0.5,10.4,5.6,cream of shrimp soup
3.1,0.054,1.7,156.0,44.1,bean with pork soup,4.0,335.0,7.8,15.3,11.5,15.3,bean with pork soup
16.5,0.0,0.9,14.1,1.0,chicken broth,0.5,12.0,0.0,0.0,0.5,1.0,chicken broth
0.0,0.073,0.9,2.2,0.6,beef broth powder,0.03,8.0,0.6,0.0,0.3,0.6,beef broth powder
0.0,0.019,0.4,43.0,29.9,split pea soup,1.9,180.0,12.8,4.8,2.3,9.7,split pea soup
10.0,0.058,2.3,71.9,4.0,escarole soup,1.7,61.0,0.0,0.0,4.0,3.4,escarole soup
0.5,0.059,0.3,7.2,8.5,chicken stock,0.5,86.0,3.8,0.0,2.9,6.0,chicken stock
11.9,0.097,1.8,80.0,47.7,tomato bisque soup,1.7,248.0,0.0,2.1,5.0,4.5,tomato bisque soup
0.2,0.048,1.1,21.6,8.2,shark fin soup,2.0,99.0,0.0,0.0,4.3,6.9,shark fin soup
2.5,0.099,1.3,54.1,16.4,onion soup,1.4,113.0,6.7,1.7,3.5,7.5,onion soup
10.1,0.041,1.7,47.9,16.8,chicken gumbo soup,1.8,113.0,4.9,4.0,2.9,5.3,chicken gumbo soup
9.3,0.07,0.6,83.0,12.5,crab soup,1.9,95.0,0.0,2.4,0.8,10.4,crab soup
0.0,0.0,0.8,44.0,8.1,tripe soup,1.4,148.0,0.0,0.0,5.2,17.2,tripe soup
0.0,0.0,0.0,0.0,2.0,little india little lunch,0.0,164.0,0.0,0.0,10.6,0.0,little india little lunch
0.0,0.0,0.0,0.0,0.0,original chicken sandwich chick fil a,0.0,125.0,0.0,0.0,5.1,0.0,original chicken sandwich chick fil a
0.0,0.008,0.8,257.6,28.2,sausage mcmuffin mcdonalds,2.3,383.0,2.2,1.6,24.2,14.6,sausage mcmuffin mcdonalds
0.0,0.037,1.0,85.1,42.2,sausage mcgriddles mcdonalds,1.9,421.0,15.2,1.4,24.0,11.4,sausage mcgriddles mcdonalds
0.0,0.0,0.2,6.6,0.0,crispy chicken drumstick kentucky fried chicken,0.4,70.0,0.0,0.0,3.0,10.6,crispy chicken drumstick kentucky fried chicken
0.0,0.0,0.4,14.3,4.5,chicken crispy drumsticks kentucky fried chicken,0.5,156.0,0.0,0.0,10.1,11.8,chicken crispy drumsticks kentucky fried chicken
0.0,0.0,0.5,31.2,22.1,biscuit kentucky fried chicken,1.5,185.0,1.7,0.8,9.1,3.8,biscuit kentucky fried chicken
0.0,0.0,0.031,0.08,2.9,english muffin mcdonalds,13.1,97.0,1.5,0.2,2.3,5.7,english muffin mcdonalds
0.4,0.2,0.2,0.003,49.8,french fries mcdonalds,0.1,378.0,0.2,4.6,18.1,4.0,french fries mcdonalds
0.2,0.096,1.1,37.2,28.5,hotdog,3.7,383.0,0.0,0.0,23.0,16.4,hotdog
0.2,0.1,0.2,0.083,28.6,french fries burger king,0.005,207.0,0.4,2.1,9.2,2.4,french fries burger king
0.3,0.056,0.3,61.4,13.7,original taco with beef cheese lettuce taco bell,0.8,158.0,0.6,2.7,8.8,6.1,original taco with beef cheese lettuce taco bell
2.7,0.031,0.5,19.4,31.3,hotdog with chili,3.3,296.0,0.0,0.0,13.4,13.5,hotdog with chili
0.0,0.0,0.3,15.4,5.1,chicken crispy wings kentucky fried chicken,0.3,148.0,0.0,0.0,10.1,9.2,chicken crispy wings kentucky fried chicken
0.0,0.0,0.0,0.0,0.0,egg white delight mcdonalds,0.0,250.0,0.0,0.0,16.0,0.0,egg white delight mcdonalds
0.0,0.0,0.014,11.1,8.7,french toast sticks burger king,0.4,73.0,2.1,0.3,3.7,1.3,french toast sticks burger king
0.0,0.3,0.8,0.0,36.6,mcchicken mcdonalds,0.1,358.0,4.7,1.7,17.3,13.7,mcchicken mcdonalds
0.0,0.031,0.8,142.4,45.0,nachos supreme taco bell,4.2,480.0,0.0,8.0,26.6,14.8,nachos supreme taco bell
0.0,0.0,0.3,13.2,1.3,crispy chicken wing kentucky fried chicken,0.4,104.0,0.0,0.0,5.3,12.6,crispy chicken wing kentucky fried chicken
0.1,0.08,0.3,0.046,7.4,chicken strips burger king,0.005,105.0,0.0,0.5,5.5,6.6,chicken strips burger king
0.0,0.0,0.7,28.0,0.4,crispy chicken breast kentucky fried chicken,0.7,214.0,0.0,0.0,6.7,38.2,crispy chicken breast kentucky fried chicken
0.0,0.1,1.0,64.4,31.8,sausage biscuit mcdonalds,2.4,440.0,2.3,1.4,29.7,11.3,sausage biscuit mcdonalds
0.9,0.045,0.8,203.4,24.2,sausage burrito mcdonalds,1.8,339.0,1.4,1.2,17.1,13.0,sausage burrito mcdonalds
0.055,0.0,0.015,7.5,2.8,onion rings fried,0.038,27.0,0.4,0.2,1.6,0.3,onion rings fried
1.3,0.0,0.7,104.7,39.7,onion rings burger king,0.7,379.0,4.9,2.5,23.0,3.5,onion rings burger king
0.0,0.083,0.2,3.9,4.4,turkey patty fried,0.6,79.0,0.053,0.1,5.0,3.9,turkey patty fried
0.0,0.1,0.6,126.0,101.8,hotcakes with syrup mcdonalds,2.8,601.0,45.5,2.0,17.8,9.0,hotcakes with syrup mcdonalds
0.0,0.0,0.5,19.1,0.0,crispy chicken thigh kentucky fried chicken,0.9,163.0,0.0,0.0,9.1,20.4,crispy chicken thigh kentucky fried chicken
0.059,0.1,0.5,0.086,21.0,corn dog,0.1,195.0,5.9,0.8,9.4,6.7,corn dog
0.0,0.0,0.0,0.0,5.5,chicken box mcdonalds,0.0,70.0,0.5,0.0,4.0,0.2,chicken box mcdonalds
0.0,0.0,1.0,34.8,45.0,potato wedges kentucky fried chicken,1.4,379.0,0.0,4.2,19.8,5.4,potato wedges kentucky fried chicken
0.0,0.029,0.04,33.7,0.9,scrambled eggs mcdonalds,1.1,98.0,0.1,0.0,7.5,7.7,scrambled eggs mcdonalds
0.2,0.3,0.8,0.0,27.3,egg mcmuffin mcdonalds,0.1,287.0,2.7,1.4,12.2,17.2,egg mcmuffin mcdonalds
0.0,0.036,0.5,88.1,36.0,nachos taco bell,1.1,362.0,0.0,3.8,21.9,5.1,nachos taco bell
0.0,0.1,0.9,68.4,39.4,biscuit large mcdonalds,2.5,310.0,2.7,1.8,14.4,5.5,biscuit large mcdonalds
0.0,0.0,0.4,11.8,6.4,crispy chicken strips kentucky fried chicken,0.3,129.0,0.0,0.7,7.2,9.5,crispy chicken strips kentucky fried chicken
0.0,0.088,0.2,41.7,19.0,hotcakes mcdonalds,0.9,113.0,4.4,0.7,2.9,3.0,hotcakes mcdonalds
0.0,0.0,0.8,37.8,11.9,chicken crispy breast kentucky fried chicken,0.8,375.0,0.0,0.0,23.2,29.7,chicken crispy breast kentucky fried chicken
0.0,0.1,0.9,134.6,102.4,hotcakes sausage mcdonalds,3.2,776.0,45.7,2.1,34.9,15.5,hotcakes sausage mcdonalds
0.072,0.023,0.009,0.0,2.4,chicken mcnuggets mcdonalds,0.017,48.0,0.025,0.0,3.2,2.5,chicken mcnuggets mcdonalds
0.0,0.0,0.0,0.0,2.1,chips chipotle,0.0,151.0,2.1,0.0,7.1,0.2,chips chipotle
0.0,0.1,0.7,57.8,33.3,biscuit mcdonalds,2.1,261.0,2.2,1.5,12.2,4.7,biscuit mcdonalds
0.8,0.094,0.064,3.7,6.4,rice bowl with chicken,0.008,36.0,1.2,0.2,0.4,1.6,rice bowl with chicken
0.1,0.2,0.6,0.036,22.9,spaghetti with meatballs,0.1,200.0,5.8,5.4,8.2,8.7,spaghetti with meatballs
0.0,0.039,0.9,34.1,36.0,meat ravioli canned,2.8,259.0,6.3,4.2,8.9,8.9,meat ravioli canned
0.0,0.011,0.7,79.9,33.0,cheese ravioli canned,1.8,186.0,9.0,3.1,3.5,6.0,cheese ravioli canned
10.3,0.0,1.2,84.0,59.8,premium crispy chicken ranch blt sandwich mcdonalds,3.4,586.0,13.3,3.4,22.9,35.3,premium crispy chicken ranch blt sandwich mcdonalds
5.5,0.004,0.8,91.8,52.0,steak sandwich,5.2,459.0,0.0,0.0,14.1,30.3,steak sandwich
0.3,0.0,0.8,123.7,31.5,cheeseburger burger king,3.3,380.0,6.0,3.7,19.7,19.4,cheeseburger burger king
0.7,0.095,0.7,198.7,33.1,cheeseburger mcdonalds,2.8,313.0,7.4,1.3,14.0,15.4,cheeseburger mcdonalds
0.5,0.5,0.9,0.054,41.0,double cheeseburger,0.2,643.0,9.5,2.1,36.9,37.0,double cheeseburger
0.4,0.7,1.1,0.094,51.4,double hamburger,0.4,942.0,13.2,5.2,58.6,52.1,double hamburger
6.4,0.0,0.8,74.0,44.6,premium grilled chicken classic sandwich mcdonalds,3.0,366.0,10.0,2.8,8.6,28.3,premium grilled chicken classic sandwich mcdonalds
4.4,0.1,1.0,224.8,39.7,big n tasty with cheese mcdonalds,4.4,573.0,9.5,3.2,36.0,27.2,big n tasty with cheese mcdonalds
9.8,0.0,1.0,211.9,44.3,premium grilled chicken club sandwich mcdonalds,3.1,493.0,6.4,2.7,18.0,38.3,premium grilled chicken club sandwich mcdonalds
1.5,0.052,0.7,143.6,37.9,quarter pounder mcdonalds,4.1,417.0,8.8,2.7,19.8,24.1,quarter pounder mcdonalds
5.8,0.1,1.0,78.2,58.6,premium crispy chicken classic sandwich mcdonalds,3.3,524.0,12.4,3.2,20.0,27.8,premium crispy chicken classic sandwich mcdonalds
3.2,0.045,0.4,95.2,10.0,veggie burger,1.7,124.0,0.7,3.4,4.4,11.0,veggie burger
1.6,0.1,1.2,286.6,39.7,quarter pounder with cheese mcdonalds,4.2,513.0,9.8,2.8,28.3,29.0,quarter pounder with cheese mcdonalds
0.0,0.076,0.043,6.7,0.0,beef sandwich steak raw,1.0,173.0,0.0,0.0,15.1,9.2,beef sandwich steak raw
1.1,0.4,0.6,0.04,28.7,cheeseburger,0.1,292.0,5.9,1.6,13.2,15.0,cheeseburger
9.9,0.0,1.0,76.8,44.3,premium grilled chicken ranch blt sandwich mcdonalds,3.0,412.0,10.5,2.8,10.9,33.7,premium grilled chicken ranch blt sandwich mcdonalds
0.8,0.1,1.5,311.2,53.9,double whopper with cheese burger king,21.1,1061.0,14.4,6.4,68.1,57.7,double whopper with cheese burger king
0.9,0.1,1.0,254.0,44.0,big mac mcdonalds,4.4,563.0,8.7,3.5,32.8,25.9,big mac mcdonalds
0.8,1.3,2.2,0.023,79.9,sandwich with cold cuts,0.5,833.0,12.4,4.7,39.3,41.1,sandwich with cold cuts
0.4,0.073,0.6,160.8,35.4,filet o fish mcdonalds,2.1,378.0,4.9,1.9,19.6,15.1,filet o fish mcdonalds
0.0,0.0,0.0,0.0,0.2,hand breaded chicken tenders carls jr,0.0,57.0,0.0,0.0,2.9,0.0,hand breaded chicken tenders carls jr
0.0,0.0,0.0,0.0,0.0,grilled chicken sandwich wendys,0.0,370.0,0.0,0.0,8.0,0.0,grilled chicken sandwich wendys
5.6,0.053,0.8,41.0,44.3,sandwich with roast beef,2.8,410.0,0.0,0.0,13.0,28.6,sandwich with roast beef
0.056,0.3,0.5,0.049,26.5,hamburger burger king,0.1,258.0,5.5,2.0,10.4,14.7,hamburger burger king
4.4,0.1,0.7,150.8,38.5,big n tasty mcdonalds,4.4,524.0,8.8,3.2,31.7,24.7,big n tasty mcdonalds
0.3,0.3,1.0,0.039,33.1,roast beef sandwich,0.1,364.0,5.7,1.9,15.3,22.6,roast beef sandwich
0.0,0.065,1.6,183.0,45.4,roast beef sandwich with cheese,5.1,473.0,0.0,0.0,18.0,32.2,roast beef sandwich with cheese
0.1,0.3,0.5,0.068,28.7,hamburger,0.027,255.0,5.8,1.7,9.9,12.9,hamburger
0.4,0.0,1.3,81.4,58.7,premium fish sandwich burger king,3.3,572.0,7.8,2.0,27.4,22.6,premium fish sandwich burger king
0.6,0.2,1.4,259.1,52.8,whopper burger king,6.3,790.0,13.0,3.2,48.4,35.4,whopper burger king
3.6,0.1,1.3,74.2,55.4,sandwich with tuna salad,2.6,584.0,0.0,0.0,28.0,29.7,sandwich with tuna salad
0.4,0.075,1.3,91.5,52.2,original chicken sandwich burger king,3.6,569.0,6.0,4.8,29.2,24.2,original chicken sandwich burger king
0.7,0.2,1.1,130.9,51.4,double whopper burger king,10.5,942.0,13.2,5.2,58.6,52.1,double whopper burger king
9.7,0.0,1.2,233.7,57.4,premium crispy chicken club sandwich mcdonalds,3.4,635.0,12.7,3.0,29.9,39.1,premium crispy chicken club sandwich mcdonalds
0.0,0.2,0.5,0.0,28.8,hamburger mcdonalds,0.049,251.0,5.7,1.2,9.6,12.3,hamburger mcdonalds
0.9,0.0,0.7,159.3,36.0,pepperoni pizza dominos,2.6,308.0,4.2,2.4,12.6,12.7,pepperoni pizza dominos
0.099,0.4,0.7,0.078,35.5,sausage pizza,0.1,325.0,3.9,2.7,14.3,13.3,sausage pizza
0.093,0.5,0.8,0.05,35.5,pepperoni pizza,0.1,313.0,3.6,2.6,13.2,13.0,pepperoni pizza
0.0,0.0,0.8,148.8,30.3,pepperoni pizza pizza hut,2.1,269.0,3.5,1.6,10.9,12.3,pepperoni pizza pizza hut
0.0,0.0,0.7,200.6,30.0,cheese pizza pizza hut,1.9,260.0,3.2,1.7,10.5,11.5,cheese pizza pizza hut
0.066,0.4,0.6,0.082,35.7,cheese pizza,0.1,285.0,3.8,2.5,10.4,12.2,cheese pizza
1.0,0.0,0.6,180.4,35.9,cheese pizza dominos,2.5,278.0,4.3,2.4,9.7,11.7,cheese pizza dominos
0.1,0.045,0.8,163.2,34.5,meat vegetable pizza,2.5,332.0,5.1,3.0,14.8,15.0,meat vegetable pizza
0.0,0.028,0.0,111.3,0.0,sucker raw,2.1,146.0,0.0,0.0,3.7,26.6,sucker raw
15.0,0.077,0.2,225.7,0.0,northern pike raw,2.2,348.0,0.0,0.0,2.7,76.3,northern pike raw
0.0,0.035,0.4,21.0,0.0,haddock cooked,0.3,135.0,0.0,0.0,0.8,30.0,haddock cooked
0.0,0.059,0.1,57.6,0.0,burbot cooked,1.0,104.0,0.0,0.0,0.9,22.3,burbot cooked
0.0,0.092,0.3,232.5,0.0,pollock cooked,1.8,356.0,0.0,0.0,3.8,75.3,pollock cooked
0.0,0.057,0.019,17.0,0.0,rainbow smelt raw,0.3,27.0,0.0,0.0,0.7,5.0,rainbow smelt raw
0.0,0.0,0.1,50.8,0.0,whitefish cooked,0.7,265.0,0.0,0.0,11.6,37.7,whitefish cooked
0.0,0.032,0.011,174.9,0.0,walleye pike raw,2.1,148.0,0.0,0.0,1.9,30.4,walleye pike raw
2.7,0.056,0.1,88.4,0.0,carp cooked,2.7,275.0,0.0,0.0,12.2,38.9,carp cooked
0.0,0.063,0.3,19.0,0.0,wolffish cooked,0.3,293.0,0.0,0.0,7.3,53.4,wolffish cooked
2.7,0.094,0.066,68.0,0.0,snapper cooked,0.4,218.0,0.0,0.0,2.9,44.7,snapper cooked
4.6,0.055,0.055,7.9,0.5,roe cooked,0.2,58.0,0.0,0.0,2.3,8.1,roe cooked
0.0,0.029,0.012,41.6,0.0,anchovy raw,0.9,37.0,0.0,0.0,1.4,5.8,anchovy raw
1.3,0.084,0.2,104.9,0.0,herring raw,2.0,291.0,0.0,0.0,16.6,33.0,herring raw
2.3,0.016,0.1,37.0,0.0,cod raw,0.9,189.0,0.0,0.0,1.5,41.1,cod raw
0.0,0.09,0.009,11.6,0.0,tilapia raw,0.6,111.0,0.0,0.0,2.0,23.3,tilapia raw
0.0,0.075,0.018,44.6,0.0,whiting cooked,0.3,84.0,0.0,0.0,1.2,16.9,whiting cooked
3.1,0.06,0.1,114.0,0.0,skipjack tuna cooked,4.9,407.0,0.0,0.0,4.0,86.9,skipjack tuna cooked
13.2,0.1,0.2,53.4,0.0,salmon cooked,1.2,733.0,0.0,0.0,44.0,78.7,salmon cooked
0.0,0.045,0.2,43.1,0.0,chum salmon cooked,2.2,474.0,0.0,0.0,14.9,79.5,chum salmon cooked
0.0,0.008,0.043,86.4,0.0,american shad cooked,1.8,363.0,0.0,0.0,25.4,31.3,american shad cooked
0.0,0.05,0.068,14.2,1.8,shark cooked,0.3,65.0,0.0,0.0,3.9,5.3,shark cooked
0.3,0.019,0.027,34.1,0.0,trout cooked,1.2,118.0,0.0,0.0,5.3,16.5,trout cooked
0.0,0.036,0.1,6.8,0.0,swordfish raw,0.5,196.0,0.0,0.0,9.0,26.7,swordfish raw
0.3,0.1,0.041,0.003,0.0,rainbow trout cooked,0.093,119.0,0.0,0.0,5.2,16.9,rainbow trout cooked
2.0,0.0,0.6,160.8,35.4,fish sandwich with cheese,2.1,374.0,4.9,0.0,19.6,15.1,fish sandwich with cheese
0.0,0.033,5.6,1.2,0.0,jellyfish dried,1.3,21.0,0.0,0.0,0.8,3.2,jellyfish dried
1.4,0.002,0.098,48.8,0.0,mullet raw,1.2,139.0,0.0,0.0,4.5,23.0,mullet raw
2.0,0.2,0.3,0.0,0.0,halibut cooked,0.095,353.0,0.0,0.0,5.1,71.7,halibut cooked
0.0,0.04,0.1,35.0,0.0,lingcod raw,0.8,213.0,0.0,0.0,2.7,44.2,lingcod raw
0.0,0.035,0.079,3.1,0.0,orange roughy cooked,0.3,30.0,0.0,0.0,0.3,6.4,orange roughy cooked
0.0,0.016,0.042,9.5,0.0,cisco raw,0.3,77.0,0.0,0.0,1.5,15.0,cisco raw
0.0,0.055,0.05,37.8,0.0,florida pompano cooked,0.6,186.0,0.0,0.0,10.7,20.8,florida pompano cooked
3.5,0.028,0.1,69.8,0.0,snapper raw,0.4,218.0,0.0,0.0,2.9,44.7,snapper raw
0.2,0.5,1.3,0.0,58.7,fish sandwich,0.2,565.0,7.8,0.0,27.4,22.6,fish sandwich
0.0,0.005,0.4,21.2,0.0,haddock raw,0.3,143.0,0.0,0.0,0.9,31.5,haddock raw
0.0,0.074,0.2,17.9,0.0,ocean perch raw,0.1,51.0,0.0,0.0,1.0,9.8,ocean perch raw
2.4,0.046,0.2,50.9,0.5,cuttlefish cooked,3.1,45.0,0.0,0.0,0.4,9.2,cuttlefish cooked
1.8,0.024,0.1,25.2,0.0,cod cooked,0.9,189.0,0.0,0.0,1.5,41.1,cod cooked
0.0,0.085,0.1,40.5,0.0,seatrout raw,0.6,248.0,0.0,0.0,8.6,39.8,seatrout raw
0.0,0.048,0.5,34.2,0.0,flounder raw,0.3,114.0,0.0,0.0,3.1,20.2,flounder raw
0.0,0.036,0.022,9.0,0.0,spot cooked,0.2,79.0,0.0,0.0,3.1,11.9,spot cooked
0.0,0.032,0.069,174.8,0.0,walleye pike cooked,2.1,148.0,0.0,0.0,1.9,30.4,walleye pike cooked
1.0,0.041,0.037,48.0,0.0,perch raw,0.5,55.0,0.0,0.0,0.6,11.6,perch raw
0.5,0.087,0.06,38.4,0.0,pumpkin seed sunfish raw,0.6,43.0,0.0,0.0,0.3,9.3,pumpkin seed sunfish raw
0.0,0.061,6.1,89.8,0.0,salt mackerel,1.9,415.0,0.0,0.0,34.1,25.2,salt mackerel
0.4,0.014,0.064,13.2,0.0,mackerel cooked,1.4,231.0,0.0,0.0,15.7,21.0,mackerel cooked
0.0,0.006,0.011,12.2,0.0,tilapia cooked,0.6,111.0,0.0,0.0,2.3,22.8,tilapia cooked
2.0,0.07,0.1,118.8,0.0,drum raw,1.8,236.0,0.0,0.0,9.8,34.7,drum raw
0.0,0.044,0.3,27.8,6.6,atlantic croaker fried,0.7,192.0,0.0,0.3,11.0,15.8,atlantic croaker fried
0.4,0.038,0.046,38.1,0.0,pumpkin seed sunfish cooked,0.6,42.0,0.0,0.0,0.3,9.2,pumpkin seed sunfish cooked
0.0,0.062,0.3,18.4,0.0,wolffish raw,0.3,294.0,0.0,0.0,7.3,53.6,wolffish raw
0.0,0.034,0.02,15.0,0.0,bluefin tuna cooked,2.0,276.0,0.0,0.0,9.4,44.9,bluefin tuna cooked
0.0,0.051,0.061,25.5,0.0,scup cooked,0.3,68.0,0.0,0.0,1.8,12.1,scup cooked
1.0,0.067,0.2,105.8,0.0,herring cooked,2.0,290.0,0.0,0.0,16.6,32.9,herring cooked
0.0,0.051,0.028,10.5,0.0,bluefish raw,0.7,186.0,0.0,0.0,6.4,30.1,bluefish raw
0.0,0.058,0.1,68.8,0.0,sheepshead cooked,1.2,234.0,0.0,0.0,3.0,48.4,sheepshead cooked
1.3,0.085,0.078,63.9,0.0,bass cooked,1.2,91.0,0.0,0.0,2.9,15.0,bass cooked
0.0,0.077,0.2,35.6,0.0,pout cooked,1.0,279.0,0.0,0.0,3.2,58.4,pout cooked
15.8,0.1,0.2,103.0,0.0,chinook salmon raw,1.0,709.0,0.0,0.0,41.3,78.9,chinook salmon raw
0.0,0.045,0.1,26.7,0.0,rockfish raw,0.6,172.0,0.0,0.0,2.6,35.1,rockfish raw
0.0,0.042,0.2,100.4,0.0,tilefish raw,1.0,371.0,0.0,0.0,8.9,67.6,tilefish raw
0.0,0.02,0.082,66.4,0.0,scup raw,0.9,174.0,0.0,0.0,4.5,31.3,scup raw
0.0,0.085,0.2,135.9,0.0,sablefish cooked,5.0,755.0,0.0,0.0,59.3,51.9,sablefish cooked
4.5,0.059,0.8,34.9,19.3,tuna salad,2.1,383.0,0.0,0.0,19.0,32.9,tuna salad
2.1,0.064,0.06,17.2,0.0,coho salmon cooked,0.6,255.0,0.0,0.0,11.8,34.7,coho salmon cooked
2.2,0.068,0.052,3.1,0.2,roe raw,0.085,20.0,0.0,0.0,0.9,3.1,roe raw
